,comName,date,lat,lng,locId,sciName,subId,geometry
216,Common Gull,2023-05-30,50.9416171,6.9646857,L10347907,Larus canus,S139926004,POINT (6.9646857 50.9416171)
217,Rose-ringed Parakeet,2023-05-30,50.9416171,6.9646857,L10347907,Psittacula krameri,S139926004,POINT (6.9646857 50.9416171)
218,Eurasian Skylark,2023-05-30,43.5512449,-7.069213,L5038156,Alauda arvensis,S139919013,POINT (-7.069213 43.5512449)
219,Common Chiffchaff,2023-05-30,48.3795843,11.794783,L24672041,Phylloscopus collybita,S139925326,POINT (11.794783 48.3795843)
220,Zitting Cisticola,2023-05-30,43.5512449,-7.069213,L5038156,Cisticola juncidis,S139919013,POINT (-7.069213 43.5512449)
221,Marsh Warbler,2023-05-30,48.3795843,11.794783,L24672041,Acrocephalus palustris,S139925326,POINT (11.794783 48.3795843)
222,Eurasian Blackcap,2023-05-30,48.3795843,11.794783,L24672041,Sylvia atricapilla,S139925326,POINT (11.794783 48.3795843)
223,Carrion Crow,2023-05-30,48.3795843,11.794783,L24672041,Corvus corone,S139925326,POINT (11.794783 48.3795843)
224,Common Chaffinch,2023-05-30,48.3795843,11.794783,L24672041,Fringilla coelebs,S139925326,POINT (11.794783 48.3795843)
225,Little Egret,2023-05-30,43.5512449,-7.069213,L5038156,Egretta garzetta,S139919013,POINT (-7.069213 43.5512449)
226,Ring-necked Pheasant,2023-05-30,52.3304236,10.5626086,L12268446,Phasianus colchicus,S139917676,POINT (10.5626086 52.3304236)
227,Common Buzzard,2023-05-30,48.3795843,11.794783,L24672041,Buteo buteo,S139925326,POINT (11.794783 48.3795843)
228,Northern Lapwing,2023-05-30,48.3795843,11.794783,L24672041,Vanellus vanellus,S139925326,POINT (11.794783 48.3795843)
229,Eurasian Blue Tit,2023-05-30,52.3304236,10.5626086,L12268446,Cyanistes caeruleus,S139917621,POINT (10.5626086 52.3304236)
230,Great Tit,2023-05-30,52.3304236,10.5626086,L12268446,Parus major,S139917621,POINT (10.5626086 52.3304236)
231,European Starling,2023-05-30,43.2336354,-3.8368262,L22876332,Sturnus vulgaris,S139920142,POINT (-3.8368262 43.2336354)
232,White Wagtail,2023-05-30,43.2336354,-3.8368262,L22876332,Motacilla alba,S139920142,POINT (-3.8368262 43.2336354)
233,Spotted Flycatcher,2023-05-30,43.2336354,-3.8368262,L22876332,Muscicapa striata,S139920142,POINT (-3.8368262 43.2336354)
234,Iberian Chiffchaff,2023-05-30,43.2336354,-3.8368262,L22876332,Phylloscopus ibericus,S139920142,POINT (-3.8368262 43.2336354)
235,Great Tit,2023-05-30,43.2336354,-3.8368262,L22876332,Parus major,S139920142,POINT (-3.8368262 43.2336354)
236,Common Firecrest,2023-05-30,43.2336354,-3.8368262,L22876332,Regulus ignicapilla,S139920142,POINT (-3.8368262 43.2336354)
237,Eurasian Kestrel,2023-05-30,43.2336354,-3.8368262,L22876332,Falco tinnunculus,S139920142,POINT (-3.8368262 43.2336354)
238,Eurasian Blue Tit,2023-05-30,43.2336354,-3.8368262,L22876332,Cyanistes caeruleus,S139920142,POINT (-3.8368262 43.2336354)
239,Common Chaffinch,2023-05-30,43.2336354,-3.8368262,L22876332,Fringilla coelebs,S139920142,POINT (-3.8368262 43.2336354)
240,Golden Eagle,2023-05-30,44.4296839,5.3294796,L3104855,Aquila chrysaetos,S139915578,POINT (5.3294796 44.4296839)
241,Eurasian Linnet,2023-05-30,37.030874,-5.521661,L24810342,Linaria cannabina,S139915864,POINT (-5.521661 37.030874)
242,Iberian Magpie,2023-05-30,41.4837576,-4.5514592,L20533551,Cyanopica cooki,S139926942,POINT (-4.5514592 41.4837576)
243,Mistle Thrush,2023-05-30,41.4837576,-4.5514592,L20533551,Turdus viscivorus,S139926942,POINT (-4.5514592 41.4837576)
244,Tree Pipit,2023-05-30,51.9936894,5.7428506,L24810576,Anthus trivialis,S139917152,POINT (5.7428506 51.9936894)
245,Eurasian Kestrel,2023-05-30,51.9936894,5.7428506,L24810576,Falco tinnunculus,S139917152,POINT (5.7428506 51.9936894)
246,Eurasian Skylark,2023-05-30,51.9936894,5.7428506,L24810576,Alauda arvensis,S139917152,POINT (5.7428506 51.9936894)
247,Wood Lark,2023-05-30,51.9936894,5.7428506,L24810576,Lullula arborea,S139917152,POINT (5.7428506 51.9936894)
248,Common Chaffinch,2023-05-30,51.9936894,5.7428506,L24810576,Fringilla coelebs,S139917152,POINT (5.7428506 51.9936894)
249,European Pied Flycatcher,2023-05-30,51.9936894,5.7428506,L24810576,Ficedula hypoleuca,S139917152,POINT (5.7428506 51.9936894)
250,White Wagtail,2023-05-30,51.9936894,5.7428506,L24810576,Motacilla alba,S139917152,POINT (5.7428506 51.9936894)
251,Eurasian Collared-Dove,2023-05-30,36.6629285,-6.1184167,L14601401,Streptopelia decaocto,S139915502,POINT (-6.1184167 36.6629285)
252,Pallid Swift,2023-05-30,36.6629285,-6.1184167,L14601401,Apus pallidus,S139915502,POINT (-6.1184167 36.6629285)
253,Great Tit,2023-05-30,51.212188,3.22194,L24812621,Parus major,S139925927,POINT (3.22194 51.212188)
254,Eurasian Coot,2023-05-30,51.212188,3.22194,L24812621,Fulica atra,S139925927,POINT (3.22194 51.212188)
255,Herring Gull,2023-05-30,51.212188,3.22194,L24812621,Larus argentatus,S139925927,POINT (3.22194 51.212188)
256,Common Reed Warbler,2023-05-30,50.9885375,13.8702461,L18813585,Acrocephalus scirpaceus,S139920734,POINT (13.8702461 50.9885375)
257,Eurasian Wryneck,2023-05-30,50.9885375,13.8702461,L18813585,Jynx torquilla,S139920734,POINT (13.8702461 50.9885375)
258,Yellowhammer,2023-05-30,50.9885375,13.8702461,L18813585,Emberiza citrinella,S139920734,POINT (13.8702461 50.9885375)
259,Great Spotted Woodpecker,2023-05-30,50.9885375,13.8702461,L18813585,Dendrocopos major,S139920734,POINT (13.8702461 50.9885375)
260,Great Reed Warbler,2023-05-30,50.9885375,13.8702461,L18813585,Acrocephalus arundinaceus,S139920734,POINT (13.8702461 50.9885375)
261,Greater Whitethroat,2023-05-30,50.9885375,13.8702461,L18813585,Curruca communis,S139920734,POINT (13.8702461 50.9885375)
262,Common Grasshopper Warbler,2023-05-30,50.9885375,13.8702461,L18813585,Locustella naevia,S139920734,POINT (13.8702461 50.9885375)
263,European Greenfinch,2023-05-30,50.9885375,13.8702461,L18813585,Chloris chloris,S139920734,POINT (13.8702461 50.9885375)
264,Lesser Whitethroat,2023-05-30,50.9885375,13.8702461,L18813585,Curruca curruca,S139920734,POINT (13.8702461 50.9885375)
265,Eurasian Magpie,2023-05-30,50.9885375,13.8702461,L18813585,Pica pica,S139920734,POINT (13.8702461 50.9885375)
266,Willow Warbler,2023-05-30,50.9885375,13.8702461,L18813585,Phylloscopus trochilus,S139920734,POINT (13.8702461 50.9885375)
267,Red-backed Shrike,2023-05-30,50.9885375,13.8702461,L18813585,Lanius collurio,S139920734,POINT (13.8702461 50.9885375)
268,Garden Warbler,2023-05-30,50.9885375,13.8702461,L18813585,Sylvia borin,S139920734,POINT (13.8702461 50.9885375)
269,Red-legged Partridge,2023-05-30,41.6704688,-1.177989,L23822809,Alectoris rufa,S139917302,POINT (-1.177989 41.6704688)
270,Dartford Warbler,2023-05-30,41.6704688,-1.177989,L23822809,Curruca undata,S139917302,POINT (-1.177989 41.6704688)
271,Montagu's Harrier,2023-05-30,39.7175605,-4.0629472,L24809888,Circus pygargus,S139913746,POINT (-4.0629472 39.7175605)
272,Common Quail,2023-05-30,39.7175605,-4.0629472,L24809888,Coturnix coturnix,S139913746,POINT (-4.0629472 39.7175605)
273,Gray Wagtail,2023-05-30,40.045136,-5.7522872,L19354559,Motacilla cinerea,S139919414,POINT (-5.7522872 40.045136)
274,Sardinian Warbler,2023-05-30,40.045136,-5.7522872,L19354559,Curruca melanocephala,S139919414,POINT (-5.7522872 40.045136)
275,Long-tailed Tit,2023-05-30,40.045136,-5.7522872,L19354559,Aegithalos caudatus,S139919414,POINT (-5.7522872 40.045136)
276,White Stork,2023-05-30,40.045136,-5.7522872,L19354559,Ciconia ciconia,S139919414,POINT (-5.7522872 40.045136)
277,Rock Pigeon,2023-05-30,40.045136,-5.7522872,L19354559,Columba livia,S139919414,POINT (-5.7522872 40.045136)
278,European Shag,2023-05-30,37.4678888,-1.4714843,L24811776,Gulosus aristotelis,S139922385,POINT (-1.4714843 37.4678888)
279,European Roller,2023-05-30,37.4678888,-1.4714843,L24811776,Coracias garrulus,S139922385,POINT (-1.4714843 37.4678888)
280,Woodchat Shrike,2023-05-30,37.4678888,-1.4714843,L24811776,Lanius senator,S139922385,POINT (-1.4714843 37.4678888)
281,Kentish Plover,2023-05-30,37.4678888,-1.4714843,L24811776,Charadrius alexandrinus,S139922385,POINT (-1.4714843 37.4678888)
282,Audouin's Gull,2023-05-30,37.4678888,-1.4714843,L24811776,Ichthyaetus audouinii,S139922385,POINT (-1.4714843 37.4678888)
283,European Greenfinch,2023-05-30,44.336921,9.304768,L24798219,Chloris chloris,S139917348,POINT (9.304768 44.336921)
284,Bluethroat,2023-05-30,51.9093168,6.7476121,L7225107,Luscinia svecica,S139917380,POINT (6.7476121 51.9093168)
285,Eurasian Bullfinch,2023-05-30,51.9093168,6.7476121,L7225107,Pyrrhula pyrrhula,S139917380,POINT (6.7476121 51.9093168)
286,Yellowhammer,2023-05-30,51.9093168,6.7476121,L7225107,Emberiza citrinella,S139917380,POINT (6.7476121 51.9093168)
287,Eurasian Hobby,2023-05-30,51.9093168,6.7476121,L7225107,Falco subbuteo,S139917380,POINT (6.7476121 51.9093168)
288,Tufted Duck,2023-05-30,51.9093168,6.7476121,L7225107,Aythya fuligula,S139917380,POINT (6.7476121 51.9093168)
289,Little Grebe,2023-05-30,51.9093168,6.7476121,L7225107,Tachybaptus ruficollis,S139917380,POINT (6.7476121 51.9093168)
290,Common Greenshank,2023-05-30,42.4834282,-2.4027443,L2368103,Tringa nebularia,S139913241,POINT (-2.4027443 42.4834282)
291,Sanderling,2023-05-30,42.4834282,-2.4027443,L2368103,Calidris alba,S139913241,POINT (-2.4027443 42.4834282)
292,Northern Shoveler,2023-05-30,42.4834282,-2.4027443,L2368103,Spatula clypeata,S139913241,POINT (-2.4027443 42.4834282)
293,Eurasian Coot,2023-05-30,42.4834282,-2.4027443,L2368103,Fulica atra,S139913241,POINT (-2.4027443 42.4834282)
294,Common Cuckoo,2023-05-30,45.2119013,0.9570365,L11813038,Cuculus canorus,S139916432,POINT (0.9570365 45.2119013)
295,Little Grebe,2023-05-30,42.4834282,-2.4027443,L2368103,Tachybaptus ruficollis,S139913241,POINT (-2.4027443 42.4834282)
296,Black-bellied Plover,2023-05-30,42.4834282,-2.4027443,L2368103,Pluvialis squatarola,S139913241,POINT (-2.4027443 42.4834282)
297,Black Kite,2023-05-30,42.4834282,-2.4027443,L2368103,Milvus migrans,S139913241,POINT (-2.4027443 42.4834282)
298,Great Crested Grebe,2023-05-30,42.4834282,-2.4027443,L2368103,Podiceps cristatus,S139913241,POINT (-2.4027443 42.4834282)
299,Black-headed Gull,2023-05-30,42.4834282,-2.4027443,L2368103,Chroicocephalus ridibundus,S139913241,POINT (-2.4027443 42.4834282)
300,Red-crested Pochard,2023-05-30,42.4834282,-2.4027443,L2368103,Netta rufina,S139913241,POINT (-2.4027443 42.4834282)
301,Common Pochard,2023-05-30,42.4834282,-2.4027443,L2368103,Aythya ferina,S139913241,POINT (-2.4027443 42.4834282)
302,Gadwall,2023-05-30,42.4834282,-2.4027443,L2368103,Mareca strepera,S139913241,POINT (-2.4027443 42.4834282)
303,Bank Swallow,2023-05-30,42.4834282,-2.4027443,L2368103,Riparia riparia,S139913241,POINT (-2.4027443 42.4834282)
304,Common Ringed Plover,2023-05-30,42.4834282,-2.4027443,L2368103,Charadrius hiaticula,S139913241,POINT (-2.4027443 42.4834282)
305,Common Reed Warbler,2023-05-30,42.4834282,-2.4027443,L2368103,Acrocephalus scirpaceus,S139913241,POINT (-2.4027443 42.4834282)
306,Mute Swan,2023-05-30,42.4834282,-2.4027443,L2368103,Cygnus olor,S139913241,POINT (-2.4027443 42.4834282)
307,Eurasian Marsh-Harrier,2023-05-30,42.4834282,-2.4027443,L2368103,Circus aeruginosus,S139913241,POINT (-2.4027443 42.4834282)
308,Graylag Goose,2023-05-30,42.4834282,-2.4027443,L2368103,Anser anser,S139913241,POINT (-2.4027443 42.4834282)
309,Ruff,2023-05-30,42.4834282,-2.4027443,L2368103,Calidris pugnax,S139913241,POINT (-2.4027443 42.4834282)
310,Long-eared Owl,2023-05-30,46.3250674,6.0869811,L24769722,Asio otus,S139921808,POINT (6.0869811 46.3250674)
311,Willow Warbler,2023-05-30,51.986277,5.7359842,L8339723,Phylloscopus trochilus,S139915159,POINT (5.7359842 51.986277)
312,House Sparrow,2023-05-30,51.986277,5.7359842,L8339723,Passer domesticus,S139915159,POINT (5.7359842 51.986277)
313,Eurasian Blackcap,2023-05-30,51.986277,5.7359842,L8339723,Sylvia atricapilla,S139915159,POINT (5.7359842 51.986277)
314,Dunnock,2023-05-30,51.986277,5.7359842,L8339723,Prunella modularis,S139915159,POINT (5.7359842 51.986277)
315,Black Woodpecker,2023-05-30,51.986277,5.7359842,L8339723,Dryocopus martius,S139915159,POINT (5.7359842 51.986277)
316,Eurasian Green Woodpecker,2023-05-30,51.986277,5.7359842,L8339723,Picus viridis,S139915159,POINT (5.7359842 51.986277)
317,Goldcrest,2023-05-30,51.986277,5.7359842,L8339723,Regulus regulus,S139915159,POINT (5.7359842 51.986277)
318,European Starling,2023-05-30,51.986277,5.7359842,L8339723,Sturnus vulgaris,S139915159,POINT (5.7359842 51.986277)
319,Short-toed Treecreeper,2023-05-30,51.986277,5.7359842,L8339723,Certhia brachydactyla,S139915159,POINT (5.7359842 51.986277)
320,Eurasian Jackdaw,2023-05-30,36.448848,-6.2209597,L21793767,Corvus monedula,S139912639,POINT (-6.2209597 36.448848)
321,Garden Warbler,2023-05-30,42.6700383,-7.15629,L20727392,Sylvia borin,S139912678,POINT (-7.15629 42.6700383)
322,Tree Pipit,2023-05-30,51.8067179,9.3731355,L16683684,Anthus trivialis,S139923188,POINT (9.3731355 51.8067179)
323,Marsh Tit,2023-05-30,51.8067179,9.3731355,L16683684,Poecile palustris,S139923188,POINT (9.3731355 51.8067179)
324,White Wagtail,2023-05-30,51.8067179,9.3731355,L16683684,Motacilla alba,S139923188,POINT (9.3731355 51.8067179)
325,Dunnock,2023-05-30,51.8067179,9.3731355,L16683684,Prunella modularis,S139923188,POINT (9.3731355 51.8067179)
326,Spotted Flycatcher,2023-05-30,51.8067179,9.3731355,L16683684,Muscicapa striata,S139923188,POINT (9.3731355 51.8067179)
327,Mistle Thrush,2023-05-30,51.8067179,9.3731355,L16683684,Turdus viscivorus,S139923188,POINT (9.3731355 51.8067179)
328,Eurasian Sparrowhawk,2023-05-30,51.8067179,9.3731355,L16683684,Accipiter nisus,S139923188,POINT (9.3731355 51.8067179)
329,Common Cuckoo,2023-05-30,41.5075971,-4.5318389,L8906831,Cuculus canorus,S139926842,POINT (-4.5318389 41.5075971)
330,Western Bonelli's Warbler,2023-05-30,41.5075971,-4.5318389,L8906831,Phylloscopus bonelli,S139926842,POINT (-4.5318389 41.5075971)
331,Common Raven,2023-05-30,41.5075971,-4.5318389,L8906831,Corvus corax,S139926842,POINT (-4.5318389 41.5075971)
332,European Goldfinch,2023-05-30,51.2970607,12.3644018,L3758700,Carduelis carduelis,S139913188,POINT (12.3644018 51.2970607)
333,Common Firecrest,2023-05-30,51.2970607,12.3644018,L3758700,Regulus ignicapilla,S139913188,POINT (12.3644018 51.2970607)
334,Icterine Warbler,2023-05-30,51.2970607,12.3644018,L3758700,Hippolais icterina,S139913188,POINT (12.3644018 51.2970607)
335,Eurasian Moorhen,2023-05-30,38.6097335,-0.0445032,L6095549,Gallinula chloropus,S139933883,POINT (-0.0445032 38.6097335)
336,Black-crowned Night-Heron,2023-05-30,38.6097335,-0.0445032,L6095549,Nycticorax nycticorax,S139933883,POINT (-0.0445032 38.6097335)
337,Cirl Bunting,2023-05-30,40.4695673,-5.4340199,L9256927,Emberiza cirlus,S139924860,POINT (-5.4340199 40.4695673)
338,Eurasian Coot,2023-05-30,42.9648551,9.4517612,L2092160,Fulica atra,S139911344,POINT (9.4517612 42.9648551)
339,European Bee-eater,2023-05-30,51.0655274,5.9404586,L6002669,Merops apiaster,S139919647,POINT (5.9404586 51.0655274)
340,Lesser Black-backed Gull,2023-05-30,51.0655274,5.9404586,L6002669,Larus fuscus,S139919647,POINT (5.9404586 51.0655274)
341,Bank Swallow,2023-05-30,51.0655274,5.9404586,L6002669,Riparia riparia,S139919647,POINT (5.9404586 51.0655274)
342,Red-footed Falcon,2023-05-30,42.9648551,9.4517612,L2092160,Falco vespertinus,S139911344,POINT (9.4517612 42.9648551)
343,Eurasian Moorhen,2023-05-30,42.9648551,9.4517612,L2092160,Gallinula chloropus,S139911344,POINT (9.4517612 42.9648551)
344,Whimbrel,2023-05-30,43.3489603,-1.7925982,L2528489,Numenius phaeopus,S139921963,POINT (-1.7925982 43.3489603)
345,Ruddy Turnstone,2023-05-30,43.3489603,-1.7925982,L2528489,Arenaria interpres,S139921963,POINT (-1.7925982 43.3489603)
346,Eurasian Coot,2023-05-30,48.519117,9.0596779,L24810519,Fulica atra,S139917457,POINT (9.0596779 48.519117)
347,Little Grebe,2023-05-30,48.519117,9.0596779,L24810519,Tachybaptus ruficollis,S139917457,POINT (9.0596779 48.519117)
348,Black Stork,2023-05-30,39.8278719,-6.0576794,L4047828,Ciconia nigra,S139930191,POINT (-6.0576794 39.8278719)
349,Mute Swan,2023-05-30,48.519117,9.0596779,L24810519,Cygnus olor,S139917457,POINT (9.0596779 48.519117)
350,Eurasian Griffon,2023-05-30,39.8278719,-6.0576794,L4047828,Gyps fulvus,S139930191,POINT (-6.0576794 39.8278719)
351,Eurasian Crag-Martin,2023-05-30,39.8278719,-6.0576794,L4047828,Ptyonoprogne rupestris,S139930191,POINT (-6.0576794 39.8278719)
352,Pin-tailed Sandgrouse,2023-05-30,41.681785,-1.1765517,L24187391,Pterocles alchata,S139913615,POINT (-1.1765517 41.681785)
353,Lesser Kestrel,2023-05-30,41.681785,-1.1765517,L24187391,Falco naumanni,S139913615,POINT (-1.1765517 41.681785)
354,Glossy Ibis,2023-05-30,39.5021466,-0.3286457,L4184503,Plegadis falcinellus,S139915105,POINT (-0.3286457 39.5021466)
355,Mediterranean Gull,2023-05-30,39.5021466,-0.3286457,L4184503,Ichthyaetus melanocephalus,S139915105,POINT (-0.3286457 39.5021466)
356,Sandwich Tern,2023-05-30,39.5021466,-0.3286457,L4184503,Thalasseus sandvicensis,S139915105,POINT (-0.3286457 39.5021466)
357,Tawny Owl,2023-05-30,49.0101255,11.7118018,L24812679,Strix aluco,S139926167,POINT (11.7118018 49.0101255)
358,Eurasian Woodcock,2023-05-30,49.0101255,11.7118018,L24812679,Scolopax rusticola,S139926167,POINT (11.7118018 49.0101255)
359,Goldcrest,2023-05-30,49.0101255,11.7118018,L24812679,Regulus regulus,S139926167,POINT (11.7118018 49.0101255)
360,Black Woodpecker,2023-05-30,47.593689,1.030382,L24811043,Dryocopus martius,S139919161,POINT (1.030382 47.593689)
361,Hen Harrier,2023-05-30,47.593689,1.030382,L24811043,Circus cyaneus,S139919161,POINT (1.030382 47.593689)
362,Montagu's Harrier,2023-05-30,47.593689,1.030382,L24811043,Circus pygargus,S139919161,POINT (1.030382 47.593689)
363,Yellow-legged Gull,2023-05-30,52.5230958,13.3960127,L13796433,Larus michahellis,S139930924,POINT (13.3960127 52.5230958)
364,Rock Pigeon,2023-05-30,52.5230958,13.3960127,L13796433,Columba livia,S139930924,POINT (13.3960127 52.5230958)
365,Herring Gull,2023-05-30,52.5230958,13.3960127,L13796433,Larus argentatus,S139930924,POINT (13.3960127 52.5230958)
366,Booted Eagle,2023-05-30,37.015827,-3.6034777,L3974890,Hieraaetus pennatus,S139921484,POINT (-3.6034777 37.015827)
367,Gull-billed Tern,2023-05-30,37.9012715,-0.7862928,L4772617,Gelochelidon nilotica,S139928645,POINT (-0.7862928 37.9012715)
368,Eurasian Green Woodpecker,2023-05-30,49.742777,10.146139,L18071903,Picus viridis,S139912875,POINT (10.146139 49.742777)
369,White-headed Duck,2023-05-30,37.9012715,-0.7862928,L4772617,Oxyura leucocephala,S139928645,POINT (-0.7862928 37.9012715)
370,Common Shelduck,2023-05-30,37.9012715,-0.7862928,L4772617,Tadorna tadorna,S139928645,POINT (-0.7862928 37.9012715)
371,Cattle Egret,2023-05-30,37.9012715,-0.7862928,L4772617,Bubulcus ibis,S139928645,POINT (-0.7862928 37.9012715)
372,Western Swamphen,2023-05-30,37.9012715,-0.7862928,L4772617,Porphyrio porphyrio,S139928645,POINT (-0.7862928 37.9012715)
373,White-throated Dipper,2023-05-30,43.0916513,-0.0458792,L2977285,Cinclus cinclus,S139908953,POINT (-0.0458792 43.0916513)
374,Great Tit,2023-05-30,52.6388623,4.735809,L22250660,Parus major,S139915317,POINT (4.735809 52.6388623)
375,Gadwall,2023-05-30,52.6388623,4.735809,L22250660,Mareca strepera,S139915317,POINT (4.735809 52.6388623)
376,Great Crested Grebe,2023-05-30,52.6388623,4.735809,L22250660,Podiceps cristatus,S139915317,POINT (4.735809 52.6388623)
377,Eurasian Blue Tit,2023-05-30,52.6388623,4.735809,L22250660,Cyanistes caeruleus,S139915317,POINT (4.735809 52.6388623)
